ICB plus Code,BNF Chemical Substance plus Code,Spend per Patient_202412,Spend per Patient_202512,% Spend Change,Items per Patient_202412,Items per Patient_202512,% Items Change,Spend per Item_202412,Spend per Item_202512,% Spend per Item Change
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nadolol (0204000M0),0.000587,0.001236,110.6,1.5e-05,1.4e-05,-10.7,38.522373,90.877042,135.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nafarelin acetate (0607020P0),0.000114,5.7e-05,-50.0,1e-06,1e-06,-0.0,209.7324,104.8724,-50.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naftidrofuryl oxalate (0206040AE),0.000654,0.000763,16.6,9.5e-05,0.000108,13.1,6.871341,7.081996,3.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naldemedine (0106060C0),0.000238,0.001128,373.8,1e-05,4e-05,289.4,23.021305,28.008138,21.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nalmefene (0410010D0),0.000729,0.000785,7.8,1.5e-05,1.1e-05,-25.9,49.57277,72.1564,45.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naloxegol (0106060B0),0.002422,0.00148,-38.9,6e-05,4.4e-05,-27.3,40.449846,33.996919,-16.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naloxone hydrochloride (1902070Q0),0.0,1.5e-05,999999.0,0.0,1e-06,999999.0,0.0,14.079796,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naltrexone hydrochloride (0410030E0),0.003026,0.008613,184.6,6e-05,8.4e-05,38.7,50.092564,102.768424,105.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naphazoline hydrochloride (1104020R0),8e-06,7e-06,-16.7,2e-06,1e-06,-33.3,4.952346,6.18846,25.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naproxen (1001010P0),0.017179,0.013265,-22.8,0.006018,0.006299,4.7,2.854814,2.105961,-26.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Naratriptan hydrochloride (0407041M0),0.000291,0.000339,16.6,8.4e-05,8.7e-05,3.9,3.473571,3.897973,12.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nasal Products (2124),0.002141,0.002407,12.4,0.000709,0.000686,-3.2,3.018815,3.506683,16.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nebivolol (0204000AB),0.008608,0.007318,-15.0,0.000791,0.000853,7.8,10.885154,8.581117,-21.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nefopam hydrochloride (0407010P0),0.000434,0.001767,307.3,0.000121,0.000178,46.6,3.573316,9.926684,177.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Neomycin sulfate (1202030S0),0.000914,0.000993,8.6,0.000456,0.000493,8.2,2.006776,2.013836,0.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nepafenac (1108020AF),0.000401,0.000556,38.5,1.9e-05,2.3e-05,22.8,21.070682,23.749682,12.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicardipine hydrochloride (0206020Q0),3.2e-05,0.0,-100.0,2e-06,0.0,-100.0,14.794237,0.0,-100.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicorandil (0206030N0),0.003606,0.001449,-59.8,0.000657,0.000712,8.4,5.489666,2.034054,-62.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicotinamide (0906022K0),0.001946,0.001415,-27.3,1.5e-05,1.5e-05,-0.0,127.692067,92.832128,-27.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicotinamide (1306010N0),5.5e-05,1.7e-05,-68.5,3e-06,1e-06,-66.7,16.786049,15.861119,-5.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicotinates (1003020T0),1.1e-05,0.0,-100.0,3e-06,0.0,-100.0,3.400696,0.0,-100.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicotine (0410020B0),0.047968,0.039673,-17.3,0.001378,0.001089,-20.9,34.820507,36.429425,4.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nicotine bitartrate (0410020D0),0.000139,0.000178,28.3,8e-06,1e-05,26.7,16.966247,17.183608,1.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nifedipine (0206020R0),0.012447,0.01313,5.5,0.001306,0.001349,3.2,9.528243,9.735967,2.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Night Drainage Bags (2260),0.009957,0.012028,20.8,0.000558,0.000638,14.3,17.829391,18.841009,5.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nimodipine (0206020M0),3.5e-05,2.1e-05,-40.6,1e-06,1e-06,-0.0,63.951697,38.01892,-40.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nirmatrelvir with Ritonavir (0503060B0),1.8e-05,0.001805,9769.6,8e-06,2e-06,-71.4,2.399774,829.0248,34446.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nitrazepam (0401010R0),0.00123,0.000539,-56.2,0.000195,0.000181,-7.0,6.312454,2.973691,-52.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nitrofurantoin (0501130R0),0.026207,0.022123,-15.6,0.003045,0.003095,1.6,8.605851,7.147604,-16.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nizatidine (0103010N0),0.005956,0.02351,294.7,0.000236,0.000339,43.3,25.212665,69.448027,175.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Norethisterone (0604012P0),0.003057,0.003185,4.2,0.000347,0.000365,5.0,8.804217,8.733187,-0.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Norethisterone (0703021N0),0.00014,0.000146,4.1,5.7e-05,6.1e-05,7.7,2.474969,2.392568,-3.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Normal immunoglobulin (Gamma globulin) (1405010A0),0.0,0.000438,999999.0,0.0,1e-06,999999.0,0.0,402.3124,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nortriptyline (0403010V0),0.00391,0.004882,24.8,0.00098,0.001208,23.2,3.988857,4.042121,1.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nystatin (0502030B0),0.001165,0.005587,379.6,0.000585,0.000569,-2.7,1.992832,9.823674,393.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nystatin (0702020T0),0.000478,0.002211,362.3,1e-06,4e-06,250.0,439.2774,580.238114,32.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Nystatin (1310020U0),0.00048,6.9e-05,-85.6,7e-06,7e-06,-0.0,67.798854,9.733298,-85.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Octreotide acetate (0803043N0),0.001231,0.002715,120.5,3e-06,5e-06,100.0,452.48688,498.81688,10.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oestrogens conjugated (0604011P0),0.001798,0.000957,-46.8,7.2e-05,5.2e-05,-27.3,25.030121,18.323619,-26.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oestrogens conjugated with progestogen (0604011Q0),0.000683,0.000443,-35.2,2.3e-05,1.9e-05,-19.1,29.886012,23.938837,-19.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Ofloxacin (0501120P0),0.001344,0.001043,-22.4,3e-05,2.7e-05,-12.5,44.098923,39.128714,-11.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Ofloxacin (1103010Y0),2.4e-05,2.7e-05,14.3,1e-05,1e-05,5.5,2.417457,2.616847,8.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olanzapine (040201060),0.010704,0.008222,-23.2,0.004122,0.004533,10.0,2.596796,1.813705,-30.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olmesartan medoxomil (0205052B0),0.000286,0.000239,-16.5,0.000138,0.000172,24.4,2.071414,1.390476,-32.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olmesartan medoxomil/amlodipine (0205052AB),0.000656,0.000889,35.5,2.9e-05,4e-05,37.7,22.734386,22.37265,-1.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olmesartan medoxomil/amlodipine/hydrochlorothiazide (0205052AC),0.00063,0.000409,-35.0,2.6e-05,2.3e-05,-8.5,24.618097,17.47883,-29.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olmesartan medoxomil/hydrochlorothiazide (0205052Y0),0.000272,0.000307,12.9,1.4e-05,1.3e-05,-4.0,19.99962,23.526955,17.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olodaterol (0301011Z0),1.4e-05,0.0,-100.0,1e-06,0.0,-100.0,25.044624,0.0,-100.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olopatadine (1104020Z0),0.004038,0.004505,11.6,0.000627,0.000703,12.1,6.440642,6.406878,-0.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Olsalazine sodium (0105010C0),0.000683,0.001097,60.8,1e-06,2e-06,100.0,627.0124,504.0549,-19.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Omega-3-acid ethyl esters (0212000AB),0.005492,0.005513,0.4,0.000142,0.000146,2.7,38.661603,37.797824,-2.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Omeprazole (0103050P0),0.081644,0.079845,-2.2,0.026125,0.027779,6.3,3.125093,2.874307,-8.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Ondansetron hydrochloride (0406000S0),0.011582,0.005998,-48.2,0.000315,0.000425,34.9,36.752095,14.111078,-61.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Opicapone (0409010AB),0.00265,0.003352,26.5,4e-05,4e-05,1.4,66.705414,83.231049,24.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oral Film Forming Agents (2119),0.000217,0.000286,31.7,9e-06,1e-05,5.9,23.466237,29.186327,24.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oral rehydration salts (0902012H0),0.003108,0.003267,5.1,0.000288,0.000265,-8.1,10.794614,12.35054,14.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Orlistat (0405010P0),0.013435,0.010991,-18.2,0.00055,0.000582,5.8,24.438655,18.891789,-22.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Orphenadrine hydrochloride (0409020N0),0.002652,0.001192,-55.0,7e-06,4e-06,-38.5,374.739234,273.811428,-26.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oseltamivir phosphate (0503040B0),0.00026,0.001044,301.8,1.7e-05,7.3e-05,321.8,14.912861,14.204812,-4.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Ospemifene (0702010M0),4.1e-05,0.0,-100.0,1e-06,0.0,-100.0,75.061574,0.0,-100.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other Appliances (2101),0.053058,0.05598,5.5,0.009426,0.010053,6.7,5.628968,5.568272,-1.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other HIV infection preparations (050301000),0.0,1.2e-05,999999.0,0.0,1e-06,999999.0,0.0,22.5424,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other barrier preparations (130202000),9.9e-05,8.1e-05,-17.6,1.7e-05,1.3e-05,-25.0,5.664244,6.227258,9.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other calcium supplement preparations (090501100),0.001039,0.001339,28.9,2.6e-05,3.8e-05,45.8,39.768494,35.148395,-11.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other camouflage preparations (130802000),0.001227,0.001565,27.5,3.8e-05,4.5e-05,18.6,32.216256,34.640659,7.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other compound vitamin/mineral formulation preparations (091000000),0.000881,0.000669,-24.1,0.000238,0.000247,3.7,3.703551,2.712915,-26.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other concentrated water preparations (190601000),0.000258,0.000288,11.4,4e-06,5e-06,28.6,67.825368,58.774703,-13.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other digestive aid preparations (091104000),0.000195,0.000138,-29.0,2.1e-05,1.5e-05,-30.8,9.166505,9.394968,2.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other emollient preparations (130201000),0.050298,0.055124,9.6,0.006352,0.006731,6.0,7.918682,8.189888,3.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other enzyme preparations 0911020 (091102000),0.000629,0.000435,-30.9,1.7e-05,2e-05,12.5,36.139641,22.189511,-38.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other eye tear/lubricant/astringent preparations (110801000),0.000411,0.000481,16.8,4e-05,5e-05,24.3,10.215484,9.598099,-6.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other health supplement preparations (091200000),0.000987,0.001427,44.5,0.000185,0.000205,11.2,5.350621,6.952453,29.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other individually formulated bought in preparations (190201000),0.006712,0.007101,5.8,0.000379,0.000276,-27.0,17.717549,25.683847,45.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other magnesium preparations (090501300),6e-06,7.1e-05,1026.9,2e-06,2e-06,33.3,3.863192,32.653408,745.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other mineral formulation preparations (090504800),5e-06,2e-06,-66.5,1e-06,1e-06,-0.0,8.277309,2.772856,-66.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),"Other mouth wash, gargle and dentifrice preparations (120304000)",1e-05,0.0,-100.0,1e-06,0.0,-100.0,9.0943,0.0,-100.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other multivitamin preparations (090607000),0.01206,0.013581,12.6,0.001852,0.002106,13.7,6.511082,6.449471,-0.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other non-opioid analgesic preparations (040701000),0.0,2e-06,999999.0,0.0,1e-06,999999.0,0.0,3.765544,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other oil preparations (190605000),1.2e-05,2.4e-05,97.6,3e-06,3e-06,-0.0,3.767359,7.444336,97.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other oral iron preparations (090101100),0.000127,9.8e-05,-22.9,8e-06,7e-06,-13.3,15.596028,13.869815,-11.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other osmotic laxative preparations (010604000),1.9e-05,6e-06,-66.7,2e-06,1e-06,-66.7,11.84557,11.847726,0.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other phosphate supplement preparations (090502100),0.000209,0.000424,102.6,1.4e-05,2.3e-05,72.0,15.393251,18.133613,17.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other preparations (190500000),0.000196,0.000182,-7.3,1.3e-05,1.8e-05,43.5,15.654663,10.118518,-35.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other purified water preparations (191402000),0.000136,0.000134,-1.9,2.1e-05,2e-05,-5.3,6.590459,6.822581,3.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other selenium preparations (090504700),0.000325,0.000233,-28.3,1e-05,1.5e-05,50.0,33.199527,15.872101,-52.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other single substance preparations (190400000),8e-06,2.7e-05,221.8,2e-06,2e-06,-0.0,3.8974,12.5424,221.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other soothing haemorrhoidal preparations (010701000),0.0,2e-06,999999.0,0.0,1e-06,999999.0,0.0,2.28329,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other sunscreening preparations (130801000),0.000689,0.000762,10.5,5e-05,5.5e-05,9.8,13.766906,13.862578,0.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other test for helicobacter pylori preparations (010300000),3.3e-05,6.7e-05,101.4,2e-06,3e-06,100.0,20.484675,20.630937,0.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other toiletry preparations (190205500),0.002807,0.003442,22.6,0.000334,0.000419,25.4,8.400146,8.21245,-2.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other topical corticosteroid preparations (130400000),5.3e-05,1.2e-05,-77.6,2e-06,1e-06,-66.7,32.274045,21.704622,-32.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other treatment of dry mouth preparations (120305000),2e-05,2.9e-05,50.3,8e-06,1.1e-05,40.0,2.391174,2.567886,7.4
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other vitamin B compound preparations (090602700),6.3e-05,2.5e-05,-60.8,2e-06,3e-06,50.0,29.082469,7.600205,-73.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other vitamin B preparations (090602800),0.001406,0.000358,-74.5,5e-06,4e-06,-11.1,286.996571,82.224949,-71.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Other zinc preparations (090504100),2.1e-05,2e-06,-89.7,3e-06,1e-06,-80.0,7.67566,3.9524,-48.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oxazepam (0401020T0),0.000136,0.000244,78.5,3.2e-05,2.8e-05,-11.9,4.248196,8.604708,102.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oxcarbazepine (0408010D0),0.006471,0.007862,21.5,0.000226,0.000236,4.1,28.579586,33.360994,16.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oxybutynin (0704020J0),0.010841,0.012812,18.2,0.001597,0.00172,7.7,6.788571,7.44702,9.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oxycodone hydrochloride (0407020AD),0.027778,0.026456,-4.8,0.001286,0.001315,2.3,21.597508,20.112131,-6.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oxycodone hydrochloride/naloxone hydrochloride (0407020AF),0.000949,0.001354,42.7,1.4e-05,2.1e-05,50.0,67.045477,63.788297,-4.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Oxytetracycline (0501030T0),0.001701,0.003099,82.2,3.7e-05,3.7e-05,-0.0,45.947694,83.738282,82.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paliperidone (0402010AE),0.001838,0.001711,-6.9,2e-05,1.5e-05,-24.3,91.243396,112.297513,23.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paliperidone (0402020AB),0.004837,0.004908,1.5,1.5e-05,1.5e-05,3.7,329.111289,322.040971,-2.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pancreatin (0109040N0),0.046479,0.058175,25.2,0.000669,0.000705,5.4,69.425897,82.477192,18.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pantoprazole (0103050R0),0.002105,0.001201,-42.9,0.001117,0.001303,16.7,1.883505,0.921618,-51.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paracetamol (0407010H0),0.045845,0.046826,2.1,0.011748,0.012249,4.3,3.902428,3.822912,-2.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paracetamol and ibuprofen (0407010AD),0.0,6e-06,999999.0,0.0,1e-06,999999.0,0.0,10.578213,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paracetamol combined preparations (0407010X0),2.6e-05,3.3e-05,25.5,2e-06,2e-06,-0.0,16.19889,20.323873,25.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paraffin soft white (1302010N0),0.000147,0.000119,-19.0,2.3e-05,1.8e-05,-23.3,6.281599,6.630594,5.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paraffin soft yellow (1108010N0),0.0003,0.000815,171.5,3e-06,4e-06,60.0,110.3024,187.2124,69.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paraffin soft yellow (1302010M0),0.000167,0.000101,-39.7,4e-06,1e-06,-75.0,38.372415,92.605785,141.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paraldehyde (0408020Q0),3.3e-05,9.2e-05,182.3,2e-06,4e-06,133.3,20.016013,24.221196,21.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paromomycin sulfate (0504050T0),0.0,5.9e-05,999999.0,0.0,1e-06,999999.0,0.0,107.5524,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Paroxetine hydrochloride (0403030P0),0.00241,0.002049,-15.0,0.001243,0.001418,14.1,1.939536,1.444716,-25.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Patiromer calcium (0902011AA),0.000639,0.000921,44.1,8e-06,1e-05,26.7,78.2924,89.049242,13.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),"Pdr 2.4 kcal/ml m/sk lower volume, higher protein (0913011) (0913011H0)",0.000295,0.000708,139.6,4e-06,1e-05,125.0,67.841653,72.241179,6.5
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pdr 3.7 kcal/g energy and higher protein fortifier (0913141) (0913141E0),8.2e-05,0.000135,64.7,4e-06,5e-06,28.6,21.46045,27.493226,28.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pdr 3.8 - 4.9 kcal/g energy (carbohyd) fortifier (0913142) (0913142B0),0.000626,0.000449,-28.3,1.3e-05,1.3e-05,-4.2,47.940915,35.895471,-25.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pdr disc/non ACBS protein SfI metabolic condition (0913445) (0913445B0),0.000224,0.000233,4.1,1e-06,1e-06,-50.0,205.9624,428.8024,108.2
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Peak Flow Meters (2112),0.00228,0.001632,-28.4,0.000469,0.000329,-29.8,4.859245,4.955848,2.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pelvic Toning Devices (2137),2.2e-05,7e-06,-66.7,2e-06,1e-06,-66.7,13.534865,13.532525,-0.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Penicillamine (1001030F0),0.001205,0.000724,-39.9,3e-06,2e-06,-40.0,442.960488,443.421804,0.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pentosan polysulfate sodium (0208020I0),0.002474,0.002678,8.2,8e-06,6e-06,-26.7,303.0724,447.321491,47.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pentoxifylline (0206040AG),0.000285,0.000226,-20.6,3.5e-05,3.2e-05,-10.8,8.052612,7.165784,-11.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Peppermint oil (0102000T0),0.003649,0.004132,13.2,0.000534,0.00061,14.3,6.833693,6.773103,-0.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Perampanel (0408010AK),0.012452,0.012551,0.8,0.000101,9.4e-05,-6.5,123.66658,133.300577,7.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pericyazine (0402010P0),0.000171,0.000186,8.4,4e-06,5e-06,12.5,39.340757,37.919608,-3.6
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Perindopril arginine (0205051Y0),0.000684,0.000856,25.2,5.3e-05,6.7e-05,27.8,12.955077,12.68428,-2.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Perindopril arginine with diuretic (0205051Z0),0.0006,0.000709,18.1,3.9e-05,4.8e-05,25.3,15.536299,14.632526,-5.8
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Perindopril erbumine (0205051M0),0.006008,0.003127,-47.9,0.002612,0.002711,3.8,2.299965,1.153409,-49.9
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Permethrin (1310040Q0),0.005028,0.002768,-45.0,0.00028,0.000246,-12.2,17.938105,11.251449,-37.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Pethidine hydrochloride (0407020V0),6.4e-05,0.0,-100.0,1e-06,0.0,-100.0,117.1724,0.0,-100.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phased formulations of ethinylestradiol (0703010P0),3.2e-05,4.4e-05,37.1,5e-06,9e-06,60.0,5.843536,5.008233,-14.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phenazone/lidocaine (1201010AG),0.000416,0.00055,32.2,4.9e-05,6.4e-05,30.0,8.486307,8.632734,1.7
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phenelzine sulfate (0403020M0),0.000732,0.001061,44.9,7e-06,6e-06,-8.3,112.104067,177.178764,58.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phenobarbital (0408010N0),0.001143,0.000768,-32.8,8.8e-05,8.4e-05,-4.9,12.961165,9.168114,-29.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phenobarbital sodium (0408010P0),0.0,0.000487,999999.0,0.0,2e-06,999999.0,0.0,223.7374,999999.0
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phenoxybenzamine hydrochloride (0205040M0),0.000619,0.002602,320.4,1e-06,4e-06,300.0,568.5874,597.60865,5.1
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phenoxymethylpenicillin (Penicillin V) (0501011P0),0.009693,0.006307,-34.9,0.002532,0.002433,-3.9,3.828099,2.592534,-32.3
NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD (QMJ),Phentolamine/aviptadil (0704050AD),0.00195,0.003006,54.2,2.9e-05,4e-05,39.6,67.589758,74.649427,10.4
